Gene ID,GSM7587683,GSM7587684,GSM7587685,GSM7587686,GSM7587687,GSM7587688,GSM7587689,GSM7587690,GSM7587691,GSM7587692,GSM7587693,GSM7587694,GSM7587695,GSM7587696,GSM7587697,GSM7587698,GSM7587699,GSM7587700,GSM7587701,GSM7587702,GSM7587703,GSM7587704,GSM7587705,GSM7587706,GSM7587707,GSM7587708,GSM7587709,GSM7587710,GSM7587711,GSM7587712,GSM7587713,GSM7587714,GSM7587715,GSM7587716
LAMP3,9.039005972,8.865270159,9.455338062,9.692733326,7.662422742,8.749915163,8.976443355,9.180550258,10.0405697,9.617589266,7.997622974,7.80113492,9.893186297,9.26116168,9.723737814,8.802513338,8.936173022,9.719399943,9.157976695,9.285211993,9.081495912,8.576578812,9.260756745,9.461924252,10.60767524,7.610745371,7.972035539,7.524266935,9.593950719,7.398963451,8.494110251,10.38805582,9.783695085,9.36822704
LBP,6.554378201,8.062978317,4.510802692,2.519472612,3.77789996,4.498376396,8.302736642,4.725984394,3.869214167,7.542431906,6.523691786,7.080820567,5.815827415,5.549666773,7.589669735,4.325926998,3.434488916,3.644111816,3.824075958,6.823631908,4.573701272,2.476442141,3.887298349,4.623981011,4.151526201,3.201354435,3.550571771,3.737670573,4.127510042,4.029729642,3.631989526,4.186204176,2.204379147,4.396241416
LCK,10.30387089,9.942085756,11.1802987,11.4363473,9.262335585,10.46580853,10.83140616,10.83295923,11.24735417,10.3857064,9.064260167,9.621758443,10.87276358,9.648400727,10.73326059,11.07164554,11.25957001,11.52893647,10.74928421,10.94138144,11.47305819,10.51645782,11.05083368,11.83586931,11.3107248,9.480578079,10.86215792,9.783521225,10.85056146,10.73247952,10.37345651,11.73224116,11.93527379,11.08381898
LCN2,12.71213639,9.901993265,10.29848013,8.422350145,13.08361097,12.39895573,9.463430696,11.97672144,11.71246227,10.01234573,7.733538954,10.55202935,11.77041807,12.36472979,11.07029558,10.84121185,11.26347975,10.3356061,10.25257572,11.89886993,10.7569231,11.34248464,12.53802375,5.431335933,14.27262797,11.86491254,8.945340672,11.35874562,11.41621136,11.40283646,8.995394257,12.50888348,10.64421003,7.845548817
LCP1,12.92685524,12.09888984,13.45665011,13.43659601,11.49055923,13.17601215,12.84044186,13.25563185,13.75991273,12.37003359,11.79671028,12.24383089,13.34297305,12.11038173,12.85798052,13.63606139,13.79542039,13.70316651,12.99733667,13.91387451,13.93363381,13.30171897,13.63716778,14.22315,13.63681884,11.82371136,12.73951379,12.22014243,13.06771875,13.08501208,12.65273802,13.76970487,13.93463698,12.71643446
LGALS3,14.51944655,14.19792216,13.93930726,13.66423706,15.97294086,14.61304831,11.92286231,14.48081005,13.12575986,13.4208845,15.12341682,14.40282257,13.24464888,14.927528,12.95008301,13.01500541,13.15729645,12.67122794,14.38879708,13.2641267,12.93637571,14.59109547,13.981616,11.2006543,13.80162056,14.18298117,14.89890474,14.47587545,14.25991797,14.13796367,14.12417654,13.47967582,13.12529021,14.58597096
LIF,7.90070295,8.585001215,8.363628131,6.829327874,9.188595912,7.363446816,8.597385153,7.614953082,7.545675022,7.978531021,7.933254155,8.00183227,7.448884204,7.730239019,7.572795916,7.785358617,8.296291622,7.886605443,7.882969647,8.690556096,8.112860083,7.638329823,8.182754233,8.931409536,7.752430246,8.394469063,7.511401173,8.08344541,8.46990224,7.723990785,8.968867962,7.301681393,7.945846134,7.4506892
LILRA1,6.40113194,7.485856569,5.802568817,5.578366301,5.206743259,7.036796311,7.771253024,6.219024406,6.106253364,7.155408783,5.981798007,6.41686977,6.082931485,5.772059195,6.271929437,5.39992758,6.126366621,5.924219735,5.799828412,6.674254284,6.033132891,5.363967412,6.450234544,6.72831767,6.902847089,4.371279436,5.576106863,5.612139691,5.27435143,7.679983603,5.256480391,6.616192017,7.570701361,5.396241416
LILRA4,5.952541881,6.781746803,6.160616337,6.662430566,3.884815164,4.498376396,7.061332253,6.571009734,5.705715435,6.454969065,5.566760508,4.957438151,5.688071868,5.343215896,6.046048029,5.632588336,6.756417011,6.847984149,6.972467798,7.259216784,7.118021788,5.646367142,7.597791732,7.753264027,5.888491796,5.170980786,5.387073038,3.918242819,6.642083215,6.302748136,5.256480391,6.810695041,6.959266649,5.865726699
LILRA5,6.609240136,7.425985113,5.176383653,5.021972952,6.858819955,8.066060905,8.877493072,5.752456606,5.968749841,7.335387449,7.113503686,7.032726278,7.784933407,6.751300634,8.202323969,5.207282502,5.091601203,5.902846084,4.775166358,7.032445922,4.988738771,5.546831469,6.749794826,5.793906012,6.829598107,6.260248124,5.892963968,5.116182197,5.746419875,9.335538071,5.134489866,6.539841131,7.876804489,6.423722152
LILRB1,9.998478165,9.172698684,9.672412425,9.71750832,8.597096494,9.773170515,9.435874974,9.958360904,10.07448378,9.315209568,8.24306332,9.462966184,9.76607438,9.286632367,9.277147146,9.802513338,9.913958288,9.512713926,9.360128859,10.01053767,9.879003048,9.536056997,9.675794244,10.17087547,9.842688106,8.880834534,10.14622887,9.088167821,9.159358908,10.65665544,9.142424048,9.84600191,10.11427223,8.423722152
LILRB2,8.680142057,9.276357386,7.453721597,8.426363207,7.257369332,9.045638187,9.475081056,8.020945442,7.91984024,8.799668468,7.386188262,8.314990156,8.088002474,7.861944698,8.98677222,8.170756626,8.348759042,9.091785463,7.74373385,9.178296789,8.862182884,8.5032422,8.845719246,8.924104735,9.358377772,8.178634358,8.335673886,8.28199109,8.359074109,11.3431166,8.46487954,9.035869903,9.972563472,8.895474043
LILRB3,7.497347256,7.614804426,6.31103318,5.182437624,6.763960769,7.93260746,8.222068083,6.219024406,6.231784247,7.195209791,6.538191356,6.957438151,7.35103688,6.286632367,7.679104818,5.859359198,6.225902294,7.304362444,5.724540285,7.713073532,6.496533411,6.693672857,6.997722339,6.809847556,7.917060948,5.682481124,6.11825628,6.50320532,5.568082633,7.790541978,6.196774144,7.730524692,8.932299602,7.354013181
LRP1,10.99899185,11.20690017,10.76656386,11.27769583,10.65016047,11.20869086,10.62204721,11.00658334,10.78295843,11.08961513,11.43833362,11.74953121,10.8475695,11.51545106,11.03838633,10.63162878,11.08056293,11.1192662,11.3740531,10.89851912,10.72683103,11.49380735,10.94750298,10.91307771,11.21186186,11.47476153,11.26432649,12.04175566,11.22403697,11.94627263,11.50748292,11.02820524,10.23780215,10.82379602
LRRN3,6.846931693,8.274661095,7.658446246,9.862288073,5.692170086,6.720768817,8.853890173,7.622148583,7.755346203,8.83788779,7.402129806,8.289634581,8.13285671,7.212631786,8.585469746,7.186523942,7.000835739,8.167673772,8.077056699,7.352326189,6.618095391,7.373682566,6.785418735,7.66837513,7.679263833,6.397751647,8.650107444,7.524266935,8.514911974,6.302748136,7.35990998,9.389144235,8.605258583,9.50315662
LTA,8.779165137,8.927046356,9.168521535,8.233718129,5.721316431,8.198816114,9.772827159,8.288509506,9.347261464,8.946822162,7.933254155,8.440102076,8.630151892,7.085719673,9.39222367,9.055279408,9.119911599,9.23763633,8.141187037,9.738384621,9.452263144,7.449134795,8.100292073,9.561796179,8.748461344,6.216304776,7.235069945,6.688760973,8.114570986,8.711553682,7.514632575,9.367218356,9.745475762,8.163407248
LTB,10.6581946,10.31235338,11.78821035,11.84702526,8.862095087,11.21065773,11.40372445,11.09586443,12.21604445,11.20620879,9.789152929,10.21212937,11.65684531,9.807683104,12.81266116,12.21434983,12.36067085,12.72664106,11.77477765,12.2945741,12.95758553,11.0867288,12.24164792,13.29002744,12.88329777,9.734035035,10.90749529,9.886062413,12.08709806,12.11689778,11.29673308,12.90044969,13.72487506,12.97221694
LTBR,10.8186935,11.0834701,10.50535121,10.22452896,11.49899915,10.50373361,9.54675908,10.52280515,9.709317672,9.92034995,10.72959608,10.43664099,9.781807306,10.87159487,10.05822274,9.817780095,10.55502589,10.2848732,10.92771347,10.48815205,10.42023638,10.81807215,10.79528148,9.900105416,10.90373957,11.32461366,11.0088319,11.08521813,11.32085939,11.47036814,11.07216659,10.52010491,10.45586156,11.86822921
LTF,10.16337077,8.812468743,9.346308654,8.764232846,6.721316431,9.938948987,9.539379549,10.70411221,10.83746953,8.576738028,9.220764653,9.337435302,10.07656758,8.81770186,11.0680396,11.02709664,11.16763464,10.44685896,10.43091296,10.56000611,11.70812759,7.76922389,11.56933529,11.59609923,10.60877026,7.442940421,7.387073038,8.218797263,9.831907774,10.25747927,9.456417961,11.76656744,11.37493018,10.83279281
LTK,7.194202636,8.006866437,6.325247039,5.39394173,6.721316431,6.613853613,7.987331671,6.657597419,5.816746747,6.471270878,6.580835693,6.559474165,6.577040555,5.928178396,6.639138411,5.721855675,7.126366621,7.368138354,7.517098205,7.600253702,6.756923096,7.922698371,8.064491351,6.232790253,7.85196592,7.384576259,7.903088185,7.551879167,8.041254309,7.802319146,8.216952026,6.92316977,7.204379147,9.163407248
LY86,9.626630272,9.718267746,10.06433269,10.42435807,7.742796159,9.315512339,9.52637384,10.11192666,9.730744229,9.037196598,8.566760508,9.405111799,9.824968069,8.40432741,9.894724011,9.800807016,9.770222811,9.564677348,9.768934404,9.654445802,9.645163634,9.597457542,9.131770304,9.866202406,9.584485609,7.535255171,9.320645677,8.342532632,8.614775869,9.373532236,8.489970521,9.419291198,10.56303035,9.3141872
LY9,10.63061379,10.18177798,10.46017662,11.23943178,9.083084791,10.9993605,11.20526205,10.70156703,11.10009238,10.97210157,10.12074736,10.65490222,11.07145617,10.38592757,11.51213313,11.25541902,10.43362165,10.65214019,10.45246074,10.64778207,10.65762376,10.1601386,10.31965043,10.71568084,10.66248812,9.004409219,10.59574636,9.441804775,9.829930124,10.35265926,9.894084371,10.77866121,11.03489435,10.6383162
LY96,9.579324558,9.194393755,9.892420226,10.08552665,9.085888864,9.971792244,8.937673785,10.20950163,9.924496603,9.18288952,8.538191356,9.52512266,9.789609894,9.51622029,9.939838012,9.730844458,9.7674722,9.720927413,9.568237054,9.2701051,9.808917734,10.07337728,9.824471512,9.920438418,10.63480456,8.980526589,9.622800098,9.302455192,9.280157052,9.992946853,9.142424048,10.12741484,10.43439958,9.740195817
LYN,9.758683945,9.041193901,9.852494042,10.14274447,8.957043491,9.649090793,8.948857523,10.08614054,9.96423436,8.763721771,8.425716626,8.712325653,9.617932986,9.000328182,9.849905507,9.767997456,10.79744428,10.3395887,9.853823302,10.02860386,10.5509812,10.08229201,10.40084652,10.71885044,10.55411196,9.136028187,9.809306039,9.332617163,9.664451028,10.35165774,9.84954339,10.33369179,11.11051814,9.919803372
MAF,9.816946544,9.908570913,9.848808995,10.12680293,9.105366238,10.18554376,10.76572998,9.681903326,10.4105874,10.2797832,9.93736245,10.34237604,10.64571137,10.11241799,10.32831191,10.45737785,10.47972352,11.11346291,10.46793215,10.76787592,10.84827356,10.51755368,10.98437279,10.29215688,10.69275191,10.40102678,10.08640256,10.62519584,10.56926857,10.86683191,10.66816314,10.6134006,10.78840209,10.82121517
MAGEA1,5.324510659,6.350696986,3.237784198,4.021972952,3.77789996,2.913413895,7.307088667,4.219024406,2.869214167,6.841027498,5.50904501,5.472011324,4.456746321,5.0350936,6.372858345,4.077999485,3.734049198,2.421719394,2.917185363,5.447483422,3.573701272,3.476442141,3.749794826,3.623981011,3.704067224,3.423746856,3.650107444,3.918242819,3.779586739,3.181732735,3.216952026,3.601241675,3.011734069,4.396241416
MAGEA12,6.035004041,6.772160754,4.607018007,3.39394173,4.884815164,4.427987068,7.399654786,4.725984394,3.061859245,6.961321731,6.649222668,6.127363153,5.910464289,4.964704273,7.448807199,4.778439203,4.126366621,4.881151013,3.724540285,5.84709088,4.44817039,3.613945665,4.334757326,4.887015416,2.244635606,3.201354435,3.328179349,4.000704979,4.227045716,4.319236259,4.294954538,4.103742016,3.374304149,4.50315662
MAGEA3,6.388640996,7.298229566,4.510802692,4.182437624,4.601022198,4.193521814,7.693600468,5.397361647,4.309786759,7.565393055,6.894335166,6.704672081,5.910464289,5.166338134,7.877650498,4.247924486,4.126366621,4.881151013,4.087110364,6.52225119,4.512300727,3.739476547,4.515329572,4.887015416,4.051990528,3.52328253,2.91314185,4.223097401,4.779586739,3.667159562,3.631989526,3.92316977,4.452306661,4.50315662
MAGEA4,5.2710714,6.298229566,4.112253316,4.326827534,4.077460242,4.106058973,6.954417049,4.430528511,4.968749841,6.865902166,5.479297667,5.279366246,5.103109367,4.102207796,6.622836598,4.832886987,4.193480817,4.881151013,4.165112876,5.416456526,4.743626273,4.678076002,4.749794826,5.346447035,4.888491796,3.616391934,2.743216849,3.415742479,4.843717076,3.947267481,4.216952026,4.264206688,4.789341648,4.783264539
MAGEB2,6.90070295,7.425985113,5.207410549,4.741865033,0.077460242,5.938948987,8.35831399,5.948376816,5.347261464,8.01790526,7.50166548,6.779439849,6.308223797,5.500757173,8.467185728,5.778439203,4.377905388,4.537196612,4.502147863,6.477857071,4.942935082,2.154514046,4.427866731,4.945909105,5.492563119,2.423746856,4.697413159,3.6381349,2.32015512,3.85980464,4.439344448,3.92316977,4.789341648,4.943729211
MAGEC1,5.692898065,6.641374147,3.822746698,3.104435112,4.601022198,3.565490592,6.517011736,4.141021894,3.869214167,7.083000288,5.752316161,5.150083229,3.740539287,3.812701179,6.655258076,3.077999485,3.54140412,2.644111816,4.004648204,5.250446575,3.44817039,4.061404642,4.235221653,2.623981011,4.051990528,3.075823553,3.650107444,3.531219696,4.020594838,2.444767141,2.854381947,2.338207269,3.789341648,4.602692294
MAGEC2,5.809937486,7.264441253,3.353261415,3.634949829,4.164923083,4.275983975,8.212820006,4.058559733,3.968749841,8.467212661,6.464190774,6.62581666,5.181111879,5.39766368,7.512133134,4.39992758,3.54140412,3.743647489,3.724540285,6.140822083,2.796093693,3.961868968,4.515329572,4.109407838,3.566563701,3.52328253,2.743216849,3.830779978,3.642083215,2.85980464,3.747466743,4.103742016,4.204379147,4.695801698
MAP2K1,10.23489446,10.0471678,10.06644963,10.23829086,10.69768007,10.65488088,10.52637384,10.50247835,10.77438625,10.28555629,10.31007693,10.48435651,10.52844185,10.67894979,10.48420553,10.52817973,10.35975804,10.27034233,10.31913149,10.24714395,10.39388023,10.26173112,10.52458189,10.72516883,10.4406229,9.88200698,10.18719639,10.2230974,10.29169867,10.08139176,10.1724405,10.33482198,10.52743391,10.25230775
MAP2K2,12.01685669,11.50876563,11.54004231,11.42886571,12.52169868,12.20112627,11.42340131,11.78287295,11.69485444,11.42964438,12.29787984,11.7303418,11.94161299,12.2375673,11.82918501,11.88615926,11.87838879,12.12763972,12.13816821,12.00141903,12.18380333,12.21149038,12.2877897,11.80339253,12.43600332,12.25821791,12.49852174,11.84584651,12.39830593,12.51287362,12.16823674,12.10274717,12.64654512,13.53204934
MAP2K4,9.49005722,9.613463008,9.443984586,9.272132013,10.26357448,9.349232957,9.873096842,9.283979847,9.283446366,9.69944102,9.497961511,9.533787522,9.693072549,9.332774149,9.464901175,9.289887779,9.667739853,9.449625391,9.366334008,9.695410935,9.512300727,9.712934759,9.627539076,9.924104735,9.471047799,9.706504354,9.599642377,9.671557901,9.738007635,9.393134372,9.90033658,9.373831179,9.267774228,9.238833518
MAP3K1,10.18970966,9.822952645,10.67241243,11.10818725,9.834016564,10.86344898,10.55135219,10.5102557,11.13666971,10.68116229,10.19239773,10.62378898,11.07975304,10.17415764,11.09118294,11.09271741,10.7163298,10.7924068,10.64595621,10.43011297,11.02697191,10.32943973,10.63975503,11.26060563,10.4734543,9.955128317,10.82336816,10.13227617,10.43649908,10.35565967,10.54288205,10.78115077,10.85722412,10.3752818
MAP3K5,10.96311112,10.85792531,11.09057377,11.23657778,11.58674041,11.14976984,11.36406908,11.09909121,11.30026398,11.2699156,11.00416582,11.37287813,11.39773012,11.15551664,11.74648775,11.16877354,10.81420051,10.9909421,11.1839719,10.99224238,11.03108215,11.01093957,11.13003942,11.04772724,11.16126153,10.50285063,11.03553848,10.65494319,11.14352236,11.12307384,10.73527733,11.22390364,11.28918753,11.45568988
MAP3K7,10.96100346,10.86301418,11.03165841,11.32091153,10.75076932,10.72902592,10.85165747,11.01001588,10.94755562,10.7209037,10.67405452,10.87289076,10.92044838,10.64840073,11.00575532,10.94141144,11.02981813,10.98586888,11.00928178,10.75862784,10.80732095,10.73947655,10.79855414,11.06526528,10.75441061,10.65805109,10.94717655,10.80447734,10.67550622,10.78090173,10.6149831,11.04487595,10.83646556,10.79251685
MAP4K2,9.185202638,9.03519516,9.5446054,9.749893407,8.277132586,9.711538491,9.656563089,9.48876628,10.13063752,9.348684272,9.417897122,9.507635234,9.649146356,9.102207796,10.11905489,10.2850138,10.0738992,10.37203227,10.05032758,10.00141903,10.60712427,9.435284816,10.06267778,10.40140073,10.05359978,9.151667311,10.0752534,9.129987996,9.710324076,9.995513926,9.460654954,10.37273114,10.54422915,10.7292247
MAPK1,11.51792401,11.29614082,11.48412894,11.83876839,11.51104568,11.49891301,10.91504281,11.68705888,11.5651881,11.35033779,11.48959265,11.52185987,11.34681229,11.70549694,11.30039609,11.45466755,10.82349968,10.84308297,11.28186722,10.74698375,10.80011346,11.02718893,10.80290616,10.8363558,11.0656123,10.86135033,11.27897823,11.26749152,10.60208515,11.03410618,10.63010979,11.14556219,10.94837201,10.90647304
MAPK11,6.891879099,7.772160754,6.740284538,6.634949829,5.469777664,5.833979428,8.758597723,5.948376816,6.231784247,7.262323987,6.50904501,6.472011324,6.503039974,5.730239019,6.821616463,6.306818175,7.091601203,7.571466514,6.685369687,7.864438124,7.750290004,6.826939388,7.731647479,8.172417635,7.61095782,7.132091772,6.415642191,6.701144697,7.262669625,7.667159562,7.350807773,7.771166677,7.890879674,7.423722152
MAPK14,11.12293827,11.01552518,11.22836094,11.40007652,11.62628215,11.51385782,11.01086719,11.31372719,11.33040125,11.17855245,11.43397867,11.42562579,11.45134572,11.41673955,11.39882092,11.42672764,11.33535572,11.40756133,11.45440376,11.0381899,11.35068254,11.48543092,11.47567228,11.54879351,11.48423414,11.31074982,11.55819979,11.48541601,11.51429636,11.56802637,11.5478689,11.42035631,11.77518358,11.96843148
MAPK3,11.46870539,11.03719751,11.14567632,11.06636707,12.86148157,11.79430928,10.49333718,11.26456854,11.16186447,11.03651205,12.0475705,11.76064673,11.0905313,11.99757652,10.9199613,11.13599121,10.83208128,10.84238144,11.44954129,11.02153338,10.99716739,11.62771243,11.26391709,10.37083119,11.33077183,11.61744821,11.75758609,11.54545481,11.40695481,11.72862719,11.45376351,11.27543394,11.33237347,12.22132251
MAPK8,9.524718227,9.107491554,9.285816894,9.485256896,10.29904736,9.60391081,8.565044433,9.508315293,9.452028201,9.306150228,9.677333375,9.374084903,9.29073637,9.822685268,9.067286826,9.388612266,9.003175877,9.084684407,9.37866481,9.203507352,8.928317985,9.418956646,9.436295353,8.868106954,9.32412039,9.425356109,9.274598309,9.441804775,9.317334601,9.201879308,9.278248206,9.215951519,9.049869198,9.45735293
MAPKAPK2,11.13560798,10.32059738,10.67102188,10.75069379,10.84894971,10.83567972,10.05617055,10.79446413,10.47654448,9.88732115,9.899959715,10.18075037,10.44394853,10.56758868,10.60841983,10.42007415,11.0315387,10.92686931,10.91507049,11.12231426,11.07620161,10.82958897,11.19605106,11.14361726,11.21689745,11.23156175,10.75723732,10.81448617,11.19359923,11.24458839,11.04420651,11.2883257,11.14909121,10.84300662
